article_id,entity,sentence,label,confidence
89,Israel,"Israel has since March 2 blocked all aid deliveries to Gaza, and resumed intense military operations in the territory in mid-March, with a two-month ceasefire in the Israel-Hamas war in tatters.",Political,0.7889900803565979
89,The Red Cross,The Red Cross warned Friday that the humanitarian response in Gaza was on the “verge of total collapse” after two months of Israel blocking aid to the territory.,Humanitarian,0.9337054491043092
89,Gaza,The Red Cross warned Friday that the humanitarian response in Gaza was on the “verge of total collapse” after two months of Israel blocking aid to the territory.,Humanitarian,0.9337054491043092
89,Hamas,"Both Hamas and the Palestine Liberation Organization, which Palestinian president Mahmud Abbas leads, issued statements condemning the incident.",Political,0.9012093544006348
89,the Palestine Liberation Organization,"Both Hamas and the Palestine Liberation Organization, which Palestinian president Mahmud Abbas leads, issued statements condemning the incident.",Political,0.9012093544006348
89,Mahmud Abbas,"Both Hamas and the Palestine Liberation Organization, which Palestinian president Mahmud Abbas leads, issued statements condemning the incident.",Political,0.9012093544006348
90,Gaza,"A ship bound for Gaza carrying humanitarian aid, bombed by drones in international waters off Malta early on Friday, was secured in the early hours of the morning after a nearby tug assisted with firefighting operations.",Humanitarian,0.986655294895172
90,Francesca Albanese,"Francesca Albanese, the UN rapporteur for Palestine, said she was shocked that political leaders were not denouncing the attack on the civilian ship delivering aid to a starving population.",Political,0.8505057096481323
90,the UN Security Council,"""EU leaders should condemn this act, demand an urgent investigation & urgent access to the ship, stranded in int'l waters,"" she said on X.
Palestinian Hamas group also accused Israel of being behind the attack, urging the UN Security Council ""to intervene to stop the violations"" by Israel.",Security,0.923947274684906
90,Gaza,"Israel has cut off Gaza from all imports, including food and medicine, since early March, leading to a humanitarian crisis and famine-like conditions.",Humanitarian,0.8622928857803345
92,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition (FFC), which is campaigning to end Israel’s blockade of Gaza, told CNN activists were aboard its ship carrying humanitarian aid when the alleged attack happened just after midnight local time (6 p.m. ET Thursday).",Humanitarian,0.8698204159736633
92,FFC,"The Freedom Flotilla Coalition (FFC), which is campaigning to end Israel’s blockade of Gaza, told CNN activists were aboard its ship carrying humanitarian aid when the alleged attack happened just after midnight local time (6 p.m. ET Thursday).",Humanitarian,0.8698204159736633
92,The Armed Forces of Malta,The Armed Forces of Malta confirmed there was a fire on a ship that was later extinguished.,Military,0.9668056964874268
92,Malta,"“Volunteers from over 21 countries traveled to Malta to board the mission to Gaza, including prominent figures,” FFC said in a statement.",Humanitarian,0.8738669753074646
92,FFC,"“Volunteers from over 21 countries traveled to Malta to board the mission to Gaza, including prominent figures,” FFC said in a statement.",Humanitarian,0.8738669753074646
92,the Maritime Squadron of the Armed Forces of Malta,"When asked by CNN for comment, the Maritime Squadron of the Armed Forces of Malta said the vessel and the crew are secure, and that the ship remains outside territorial waters and is being monitored by authorities.",Security,0.955386519432068
92,Thunberg,"Speaking to Reuters from Malta, Thunberg said she was part of the group that was supposed to board the boat and “continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza,” adding that “for two months now, not a single bottle of water has entered Gaza, and it’s a systematic starvation of 2 million people.”",Humanitarian,0.8640250563621521
92,Gaza,"Speaking to Reuters from Malta, Thunberg said she was part of the group that was supposed to board the boat and “continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza,” adding that “for two months now, not a single bottle of water has entered Gaza, and it’s a systematic starvation of 2 million people.”",Humanitarian,0.8640250563621521
92,Gaza,"Speaking to Reuters from Malta, Thunberg said she was part of the group that was supposed to board the boat and “continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza,” adding that “for two months now, not a single bottle of water has entered Gaza, and it’s a systematic starvation of 2 million people.”",Humanitarian,0.8640250563621521
92,Gaza,"Speaking to Reuters from Malta, Thunberg said she was part of the group that was supposed to board the boat and “continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza,” adding that “for two months now, not a single bottle of water has entered Gaza, and it’s a systematic starvation of 2 million people.”",Humanitarian,0.8640250563621521
92,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition describes itself on its website as an international network of pro-Palestinian activists working to end Israel’s blockade of Gaza and deliver humanitarian aid to the besieged enclave by taking direct, non-violent action.",Humanitarian,0.8058450222015381
92,Israel,"Gaza has been under Israeli military siege since the October 7, 2023, Hamas deadly attacks on Israel.",Military,0.8324438333511353
92,Israel,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Political,0.7297266721725464
92,Gaza,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Humanitarian,0.8445852994918823
92,Gaza,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Political,0.7297266721725464
92,the Occupied Palestinian Territories,"Francesca Albanese, the United Nations Special Rapporteur for the Occupied Palestinian Territories, said on X that she “received a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.7203889489173889
92,Gaza,"Francesca Albanese, the United Nations Special Rapporteur for the Occupied Palestinian Territories, said on X that she “received a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.7203889489173889
92,Israel,"The group pointed the finger of blame at Israel, without providing evidence.",Political,0.8781840205192566
92,An Israeli Air Force C-130 Hercules,"An Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta, according to flight-tracking website ADS-B Exchange.",Military,0.7442436218261719
92,Israel,"An Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta, according to flight-tracking website ADS-B Exchange.",Military,0.7442436218261719
92,Trevor Ball,"Trevor Ball, a former US Army senior explosive ordnance disposal team member, told CNN that the photos are consistent with two smaller blast munitions being used.",Military,0.7316429615020752
92,US Army,"Trevor Ball, a former US Army senior explosive ordnance disposal team member, told CNN that the photos are consistent with two smaller blast munitions being used.",Military,0.7316429615020752
93,Gaza,"A vessel carrying humanitarian aid to Gaza caught fire off the coast of Malta on Friday after what authorities described as a drone attack, reigniting concerns about the safety of sea-based aid missions amid the deepening crisis in the besieged Palestinian territory.",Humanitarian,0.9671642184257508
93,the Freedom Flotilla Coalition,"As per AP report, the Freedom Flotilla Coalition directly accused Israel of targeting the ship, though it provided no evidence to support the claim.",Political,0.7012759447097778
93,Israel,"Israel has said the move is aimed at increasing pressure on Hamas to release hostages taken during its October 7 assault on southern Israel, which killed about 1,200 people and saw 251 abducted.",Political,0.8237177133560181
93,Israel,"Israel has said the move is aimed at increasing pressure on Hamas to release hostages taken during its October 7 assault on southern Israel, which killed about 1,200 people and saw 251 abducted.",Political,0.8237177133560181
93,Israel,Israel’s retaliatory campaign has devastated Gaza.,Military,0.8849532008171082
93,UN,The UN and aid organisations warn that Gaza’s humanitarian system is on the brink of collapse.,Humanitarian,0.8514968156814575
93,Gaza,The UN and aid organisations warn that Gaza’s humanitarian system is on the brink of collapse.,Humanitarian,0.8514968156814575
93,The International Committee of the Red Cross,"The International Committee of the Red Cross warned on Friday that many of its Gaza programmes, including community kitchens that serve as the sole meal source for thousands, are at risk of shutting down without immediate aid access.",Humanitarian,0.8099720478057861
